date,day_num,plot,ndvi,SURF_PARC,CODE_CULTU_2018,CODE_CULTU_2019,CODE_CULTU_2020,crop,year
2020-12-16,1081,6764775,0.18458062270433637,9.75,MIS,MIS,MIS,MIS,2020
2020-01-02,732,6808495,0.6719411238811088,4.09,MIS,BTH,MIS,MIS,2020
2020-08-24,967,10904014,0.6377117259505425,0.53,MIS,BTH,MIS,MIS,2020
2020-09-23,997,6904790,0.3034598884537349,1.37,MIS,BTH,MIS,MIS,2020
2020-10-05,1009,6815822,0.7105940586746414,1.16,BTH,ORH,MIS,MIS,2020
2020-06-07,889,6807245,0.3868962758107765,2.87,BTH,BTH,MIS,MIS,2020
2020-08-01,944,6811901,0.6913181901117712,4.2,MIS,BTH,MIS,MIS,2020
2020-06-19,901,6778871,0.12533896452423784,5.67,TRN,BTH,MIS,MIS,2020
2020-04-13,834,13271742,0.2398223983598764,1.41,BTH,BTH,MIS,MIS,2020
2020-03-03,793,10890853,0.5665181377209143,3.03,MIE,BTH,MIS,MIS,2020
2020-01-16,746,13287073,0.16779132358783408,3.91,BTH,MIS,MIS,MIS,2020
2020-07-16,928,10893696,0.5591062637121694,1.14,CZH,BTH,MIS,MIS,2020
2020-01-06,736,6863574,0.3690638642541711,0.98,BTH,TRN,MIS,MIS,2020
2020-06-26,908,6764255,0.4696034362646847,21.3,MIS,BTH,MIS,MIS,2020
2020-05-13,864,6867017,0.21912069759183217,1.65,MIS,BTH,MIS,MIS,2020
2020-07-09,921,6891081,0.8345291140772326,1.95,MIS,BTH,MIS,MIS,2020
2020-08-16,959,6887389,0.6974908553597218,1.65,BTH,BTH,MIS,MIS,2020
2020-08-16,959,6804381,0.5514317349341125,3.58,BTH,BTH,MIS,MIS,2020
2020-09-21,995,6766332,0.4530385348475032,7,MIS,ORH,MIS,MIS,2020
2020-03-02,792,6876598,0.1935746407638231,2.8,MIS,BTH,MIS,MIS,2020
2020-04-08,829,6829902,0.23958564229345145,1.45,BTH,BTH,MIS,MIS,2020
2020-11-19,1054,6807245,0.19963205628550976,2.87,BTH,BTH,MIS,MIS,2020
2020-01-25,755,10912988,0.200393049104106,2.19,MIS,BTH,MIS,MIS,2020
2020-12-05,1070,6858676,0.381216053387692,4.3,ORH,BTH,MIS,MIS,2020
2020-10-29,1033,6784490,0.44940646905321013,1.13,BTH,BTH,MIS,MIS,2020
2020-01-02,732,13279436,0.4450021153207923,1.21,MIS,BTH,MIS,MIS,2020
2020-10-31,1035,13284873,0.22797251545311584,1.18,MIS,BTH,MIS,MIS,2020
2020-08-24,967,13273521,0.2815484075635857,1.67,MIS,BTH,MIS,MIS,2020
2020-11-05,1040,10892107,0.2609661467317596,15.18,MIS,BTH,MIS,MIS,2020
2020-10-23,1027,6765434,0.2904883222063917,0.83,BTH,MIS,MIS,MIS,2020
2020-06-15,897,6867174,0.18685928882146832,0.96,MIS,BTH,MIS,MIS,2020
2020-06-10,892,6794498,0.3797605959639323,21.42,BTH,BTH,MIS,MIS,2020
2020-03-12,802,13286238,0.2108331761293332,5.67,MIS,BTH,MIS,MIS,2020
2020-02-09,770,6774429,0.23870538055281143,1.52,BTH,BTH,MIS,MIS,2020
2020-06-17,899,13275103,0.2551179037102312,7.55,MIS,MIS,MIS,MIS,2020
2020-03-08,798,6799543,0.20107481365590113,1.68,MIS,MIS,MIS,MIS,2020
2020-02-23,784,10897317,0.17140654565345464,5.83,BTH,BTH,MIS,MIS,2020
2020-06-29,911,13276425,0.8494562634124146,2.7,BTH,MIS,MIS,MIS,2020
2020-10-03,1007,13295924,0.502300272201323,2.34,MIS,BTH,MIS,MIS,2020
2020-05-28,879,6811997,0.22499592580184108,0.74,MIS,BTH,MIS,MIS,2020
2020-06-24,906,6817713,0.24041026997465173,6.85,MIS,MIS,MIS,MIS,2020
2020-06-13,895,13288236,0.15590010792218711,4.23,MIS,MIS,MIS,MIS,2020
2020-05-26,877,10910101,0.28623409079573475,3.98,MIS,BTH,MIS,MIS,2020
2020-05-03,854,6845517,0.15168986003509063,2.49,MIS,BTH,MIS,MIS,2020
2020-08-12,955,6861025,0.7712756915958116,6.56,MIS,BTH,MIS,MIS,2020
2020-01-05,735,6858095,0.1988290335786972,2.05,BTH,BTH,MIS,MIS,2020
2020-06-07,889,10913226,0.2852285963445648,4.26,MIS,BTH,MIS,MIS,2020
2020-05-31,882,13278065,0.19831466104965317,0.62,MIS,MIS,MIS,MIS,2020
2020-12-26,1091,10910024,0.1633656330077202,3.42,MIS,MIS,MIS,MIS,2020
2020-08-24,967,6765435,0.6100966764669916,1.53,MIS,BTH,MIS,MIS,2020
2020-02-14,775,10913091,0.18427734481449237,1.97,MIS,BTH,MIS,MIS,2020
2020-03-09,799,6881479,0.1810218237634417,3.68,BTH,BTH,MIS,MIS,2020
2020-11-15,1050,6779850,0.1739856087885774,3.94,TRN,BTH,MIS,MIS,2020
2020-09-09,983,6891089,0.5110739685037131,0.95,MIS,BTH,MIS,MIS,2020
2020-08-24,967,10910113,0.7554491020374219,3.32,MIS,BTH,MIS,MIS,2020
2020-04-02,823,6856901,0.2154748818938141,0.82,BTH,BTH,MIS,MIS,2020
2020-08-29,972,6828521,0.6599991129828415,4.42,MIS,BTH,MIS,MIS,2020
2020-11-21,1056,6828392,0.27732549203653506,1.82,BTH,BTH,MIS,MIS,2020
2020-03-18,808,6787386,0.157087585042355,3.26,BTH,MIS,MIS,MIS,2020
2020-02-18,779,6841975,0.17415908786944176,1.45,MIS,BTH,MIS,MIS,2020
2020-01-08,738,13277005,0.29640733358635585,2.07,MIS,MIS,MIS,MIS,2020
2020-12-25,1090,6875818,0.19989220663961604,0.97,MIS,BTH,MIS,MIS,2020
2020-03-11,801,10911870,0.2501697815568413,2.31,MIS,MIS,MIS,MIS,2020
2020-12-14,1079,13291872,0.16708952835068389,9.23,MIS,BTH,MIS,MIS,2020
2020-01-23,753,10913351,0.5362502906902907,3.51,TRN,BTH,MIS,MIS,2020
2020-08-10,953,13299712,0.5274955999782943,1.95,MIS,BTH,MIS,MIS,2020
2020-06-03,885,6857238,0.3444302030159236,2.51,MIS,BTH,MIS,MIS,2020
2020-02-21,782,13273333,0.1460767248976193,4.76,MIS,BTH,MIS,MIS,2020
2020-10-25,1029,6813037,0.44967413296702025,2.21,BTH,BTH,MIS,MIS,2020
2020-04-09,830,6848169,0.21056646497299453,4.53,MIS,BTH,MIS,MIS,2020
2020-07-06,918,13276155,0.7497034113862792,5.26,BTH,MIS,MIS,MIS,2020
2020-03-29,819,6787100,0.16310595455349147,1.1,BTH,MIS,MIS,MIS,2020
2020-09-06,980,10913201,0.48392452260755536,1.87,MIS,BTH,MIS,MIS,2020
2020-11-19,1054,13287893,0.17158790017313982,5.93,MIS,BTH,MIS,MIS,2020
2020-07-28,940,6880950,0.493601213551749,0.33,MIS,BTH,MIS,MIS,2020
2020-01-23,753,6827909,0.2601081062110021,0.84,MIS,MIS,MIS,MIS,2020
2020-10-08,1012,6828428,0.4655714904147603,1.57,LEC,BTH,MIS,MIS,2020
2020-06-10,892,6808229,0.31789065878108314,1.77,MIS,BTH,MIS,MIS,2020
2020-02-14,775,6844493,0.19865791409867303,0.9,BTH,BTH,MIS,MIS,2020
2020-03-13,803,13283931,0.22795736243887516,2,BTH,BTH,MIS,MIS,2020
2020-10-27,1031,6848165,0.3401076589009512,3.53,BTH,MIS,MIS,MIS,2020
2020-04-09,830,6866764,0.20402109857942977,1.71,BTH,BTH,MIS,MIS,2020
2020-04-07,828,6851622,0.725709295271969,0.58,MIS,MIS,MIS,MIS,2020
2020-05-29,880,6847850,0.2389107885471641,3.23,MIS,BTH,MIS,MIS,2020
2020-05-30,881,6867803,0.15495351812723088,2.33,MIE,MIE,MIS,MIS,2020
2020-03-14,804,13293533,0.4054044968424525,12.44,BTH,MIS,MIS,MIS,2020
2020-09-24,998,6758559,0.6340732556571883,2.96,MIS,BTH,MIS,MIS,2020
2020-03-29,819,6761120,0.20077467716327868,3.25,TRN,BTH,MIS,MIS,2020
2020-02-26,787,6893041,0.15725219145710995,2.64,MIS,BTH,MIS,MIS,2020
2020-04-11,832,6839386,0.11690886053512851,0.43,BTH,BTH,MIS,MIS,2020
2020-04-26,847,6889232,0.1854831437122573,1,BTH,TRN,MIS,MIS,2020
2020-04-27,848,10892107,0.11376212277660833,15.18,MIS,BTH,MIS,MIS,2020
2020-02-25,786,13291342,0.2281506832204467,2.22,CZH,BTH,MIS,MIS,2020
2020-06-14,896,10907959,0.4622972468104872,3.96,MIS,BTH,MIS,MIS,2020
2020-12-06,1071,6780425,0.20391563911965044,0.48,MIS,MIS,MIS,MIS,2020
2020-04-24,845,6814754,0.2271716747312646,1.13,MIS,BTH,MIS,MIS,2020
2020-07-27,939,6859753,0.8066808802452429,2.32,BTH,ORH,MIS,MIS,2020
2020-09-21,995,13287526,0.620222012603179,1.85,MIS,BTH,MIS,MIS,2020
2020-06-30,912,6812789,0.5919743265565198,0.91,BTH,MIS,MIS,MIS,2020
2020-07-14,926,10891925,0.8537952325847737,12.55,MIS,BTH,MIS,MIS,2020
2020-10-16,1020,6763864,0.5195527196215908,9.23,BTH,MIS,MIS,MIS,2020
2020-01-19,749,13291937,0.18207053316995284,3.4,MIS,MIS,MIS,MIS,2020
2020-04-30,851,6823181,0.17660793338011266,6.58,ORH,BTH,MIS,MIS,2020
2020-01-26,756,6759327,0.14552601460127695,2.69,MIS,BTH,MIS,MIS,2020
2020-11-17,1052,6804440,0.20454103252559216,0.69,TRN,BTH,MIS,MIS,2020
2020-01-29,759,6839293,0.6713881995039275,2.09,BTH,BTH,MIS,MIS,2020
2020-05-05,856,6816132,0.13168823357684442,2.37,MIS,BTH,MIS,MIS,2020
2020-07-19,931,6787103,0.7927844588344126,0.33,MIS,MIS,MIS,MIS,2020
2020-09-26,1000,6857893,0.4548185435047304,1.1,MIS,BTH,MIS,MIS,2020
2020-10-02,1006,6789357,0.19406476270228645,2.01,MIS,BTH,MIS,MIS,2020
2020-06-18,900,13272445,0.35984470184415096,27.98,SOJ,MIS,MIS,MIS,2020
2020-07-25,937,10913275,0.765018337314234,3.48,MIS,TRN,MIS,MIS,2020
2020-07-02,914,6856977,0.7589445948564468,0.83,MIS,BTH,MIS,MIS,2020
2020-04-10,831,13288258,0.2205438057879295,5.15,MIS,BTH,MIS,MIS,2020
2020-09-15,989,6890728,0.5499544649175031,1.92,MIS,BTH,MIS,MIS,2020
2020-03-06,796,6861596,0.2392742136781476,3.67,MIS,MIS,MIS,MIS,2020
2020-02-24,785,6759940,0.32849983441865027,0.9,MIS,BTH,MIS,MIS,2020
2020-05-28,879,10895368,0.1951890009858456,4.42,BTH,MIS,MIS,MIS,2020
2020-10-24,1028,10893751,0.31263020391859925,5.69,CZH,BTH,MIS,MIS,2020
2020-05-10,861,6758876,0.32982402418474327,1.46,MIS,MIS,MIS,MIS,2020
2020-01-27,757,13271811,0.2659618150714877,0.58,BTH,BTH,MIS,MIS,2020
2020-11-23,1058,6803041,0.18185609904639108,11.64,MIS,MIS,MIS,MIS,2020
2020-06-17,899,6857951,0.12505205935481548,4.06,TRN,BTH,MIS,MIS,2020
2020-06-16,898,6788546,0.25932144775623905,1.11,MIS,BTH,MIS,MIS,2020
2020-01-27,757,6858099,0.18214887451823333,6.08,MIS,BTH,MIS,MIS,2020
2020-01-06,736,10902912,0.22553622715314836,2.98,BTH,PHI,MIS,MIS,2020
2020-04-15,836,6876431,0.1579030508438356,8.16,MIS,BTH,MIS,MIS,2020
2020-01-31,761,6788371,0.2942004725559936,1.25,MIS,MIS,MIS,MIS,2020
2020-02-29,790,6887898,0.27649253358074216,3.54,TRN,BTH,MIS,MIS,2020
2020-05-05,856,6855804,0.19659752453041884,1.17,BTH,ORH,MIS,MIS,2020
2020-07-23,935,6779939,0.6741197339979202,3.25,MIS,BTH,MIS,MIS,2020
2020-03-24,814,6806630,0.1401215393310917,8.74,BTH,MIS,MIS,MIS,2020
2020-02-01,762,13276155,0.24733851939147983,5.26,BTH,MIS,MIS,MIS,2020
2020-09-04,978,13286417,0.5639119083577769,1.69,MIS,BTH,MIS,MIS,2020
2020-07-29,941,13272357,0.6620078284608151,5.08,TRN,BTH,MIS,MIS,2020
2020-03-15,805,6876038,0.24310102288879645,1.76,MIS,BTH,MIS,MIS,2020
2020-04-11,832,6839017,0.3209465584839421,0.71,MIS,BTH,MIS,MIS,2020
2020-11-03,1038,6839784,0.30259781740202146,0.82,MIS,MIS,MIS,MIS,2020
2020-09-10,984,6896470,0.7173828272538405,1.61,BTH,BTH,MIS,MIS,2020
2020-08-15,958,13277541,0.502570830422157,3.83,TRN,BTH,MIS,MIS,2020
2020-11-04,1039,6895588,0.4358845750686235,4.32,MIS,BTH,MIS,MIS,2020
2020-10-25,1029,13276738,0.3507272738098649,5.55,MIS,BTH,MIS,MIS,2020
2020-03-08,798,6862343,0.14685215883955802,3.02,BTH,BTH,MIS,MIS,2020
2020-08-06,949,6826832,0.8725355786561159,1.78,BTH,BTH,MIS,MIS,2020
2020-12-26,1091,6811295,0.5092649480085896,0.57,MIS,MIS,MIS,MIS,2020
2020-05-31,882,13272445,0.35984470184415096,27.98,SOJ,MIS,MIS,MIS,2020
2020-03-19,809,6763175,0.21164536770338763,4.81,MIS,BTH,MIS,MIS,2020
2020-02-29,790,6780030,0.2773007571558184,4.28,MIS,BTH,MIS,MIS,2020
2020-09-03,977,6857058,0.4317427419914004,4.59,MIS,BTH,MIS,MIS,2020
2020-09-24,998,6867803,0.6832564546015462,2.33,MIE,MIE,MIS,MIS,2020
2020-07-19,931,6880415,0.8766280975764901,6.72,MIS,BTH,MIS,MIS,2020
2020-12-13,1078,6863574,0.236361097985229,0.98,BTH,TRN,MIS,MIS,2020
2020-09-22,996,6818799,0.3914006213333052,2.53,BTH,ORH,MIS,MIS,2020
2020-08-13,956,13272386,0.7402207314133391,4.09,MIS,MIS,MIS,MIS,2020
2020-12-26,1091,6818357,0.22285394010449647,2.25,MIS,BTH,MIS,MIS,2020
2020-09-12,986,13292134,0.3269789118096335,3.79,TRN,BTH,MIS,MIS,2020
2020-06-23,905,6866764,0.549183120699285,1.71,BTH,BTH,MIS,MIS,2020
2020-07-03,915,13272976,0.29957341406357507,1.72,MIS,BTH,MIS,MIS,2020
2020-05-26,877,10896370,0.24832149306986195,10.12,CZH,BTH,MIS,MIS,2020
2020-09-03,977,6808933,0.6631037087846735,7,MIS,BTH,MIS,MIS,2020
2020-03-14,804,13283876,0.14034727551628273,5.52,MIS,BTH,MIS,MIS,2020
2020-11-24,1059,6782810,0.19496152203718764,3.81,BTH,MIS,MIS,MIS,2020
2020-12-08,1073,6761055,0.17203892651257863,1.57,MIS,BTH,MIS,MIS,2020
2020-01-15,745,13286821,0.3348987697909763,1.28,BTH,BTH,MIS,MIS,2020
2020-03-27,817,10913226,0.1848893639017673,4.26,MIS,BTH,MIS,MIS,2020
2020-11-12,1047,13287592,0.18094039514524687,1.69,MIS,BTH,MIS,MIS,2020
2020-06-03,885,13293684,0.3004897765679569,6.56,MIS,MIS,MIS,MIS,2020
2020-12-23,1088,6830986,0.3498923163853018,1.9,MIS,BTH,MIS,MIS,2020
2020-11-15,1050,6753787,0.1667217206332151,2.43,TRN,BTH,MIS,MIS,2020
2020-09-29,1003,6866935,0.24888015109022404,2,MIS,BTH,MIS,MIS,2020
2020-09-18,992,10905736,0.5085003097839673,5.44,MIS,BTH,MIS,MIS,2020
2020-04-18,839,6763309,0.23567880989928783,1.66,MIS,BTH,MIS,MIS,2020
2020-08-25,968,6764831,0.7580976525217376,6.01,MIS,BTH,MIS,MIS,2020
2020-06-10,892,6861347,0.4834091104698535,0.99,BTH,MIS,MIS,MIS,2020
2020-06-28,910,13293723,0.4665742097534757,2.79,MIS,MIS,MIS,MIS,2020
2020-06-23,905,13290690,0.5469120285712936,1.9,BTH,BTH,MIS,MIS,2020
2020-08-17,960,13288612,0.6707408828496646,10.3,MIS,BTH,MIS,MIS,2020
2020-05-27,878,6866923,0.2827577683131222,1.68,BTH,TRN,MIS,MIS,2020
2020-11-29,1064,6802563,0.1715518183603755,2.98,CZH,BTH,MIS,MIS,2020
2020-06-18,900,6808914,0.2592198294269295,1.11,BTH,MIS,MIS,MIS,2020
2020-11-28,1063,13287700,0.1938388634832102,12.21,MIS,MIS,MIS,MIS,2020
2020-10-11,1015,6872163,0.46459310175991425,3.31,BTH,TRN,MIS,MIS,2020
2020-12-29,1094,13274958,0.25402284940256414,0.73,MIS,BTH,MIS,MIS,2020
2020-12-26,1091,6851631,0.1998447240143804,1.24,BTH,MIS,MIS,MIS,2020
2020-04-18,839,6830102,0.15457961618798385,6.54,MIS,BTH,MIS,MIS,2020
2020-08-11,954,6788071,0.7961806359536686,8.08,MIS,MIS,MIS,MIS,2020
2020-06-09,891,6814101,0.3933505453394112,7.04,BTH,MIS,MIS,MIS,2020
2020-11-27,1062,6754009,0.192248066502017,4.07,BTH,MIS,MIS,MIS,2020
2020-09-03,977,6826824,0.5252919702346679,1.77,MIS,BTH,MIS,MIS,2020
2020-08-26,969,13273480,0.8103174450165626,7.83,MIS,MIS,MIS,MIS,2020
2020-05-13,864,6871792,0.1148674203747652,6.73,MIS,BTH,MIS,MIS,2020
2020-02-20,781,6802916,0.2374643561178368,3.21,BTH,BTH,MIS,MIS,2020
2020-05-09,860,6819587,0.1412603848224536,2.19,MIS,MIS,MIS,MIS,2020
2020-05-10,861,6839386,0.12035033294799548,0.43,BTH,BTH,MIS,MIS,2020
2020-05-22,873,6859753,0.19665356186246777,2.32,BTH,ORH,MIS,MIS,2020
2020-06-09,891,10910174,0.3969075227556277,0.9,MIS,TRN,MIS,MIS,2020
2020-11-29,1064,6828922,0.18462272589628015,3.6,BTH,BTH,MIS,MIS,2020
2020-10-07,1011,6790383,0.4344862905601773,16.91,MIS,BTH,MIS,MIS,2020
2020-06-06,888,6815379,0.2866359593125176,1.03,MIS,MIS,MIS,MIS,2020
2020-09-06,980,6773823,0.6782241425204122,1.14,TRN,BTH,MIS,MIS,2020
2020-05-30,881,6819877,0.2391741498496697,10.44,MIS,BTH,MIS,MIS,2020
2020-11-06,1041,6816843,0.4884801812207727,4.03,MIS,MIS,MIS,MIS,2020
2020-11-21,1056,6845517,0.23298391816046793,2.49,MIS,BTH,MIS,MIS,2020
2020-02-20,781,6828430,0.1755230419215177,1.26,MIS,BTH,MIS,MIS,2020
2020-06-26,908,10893560,0.537052194340867,2.22,MIS,BTH,MIS,MIS,2020
2020-05-03,854,13294470,0.1927235608526526,2.52,MIS,MIS,MIS,MIS,2020
2020-09-08,982,6782721,0.4671578506079052,3,MIS,BTH,MIS,MIS,2020
2020-12-04,1069,13285598,0.19772414402033467,2.05,MIS,MIS,MIS,MIS,2020
2020-04-12,833,6823181,0.1673484514733141,6.58,ORH,BTH,MIS,MIS,2020
2020-01-20,750,13287700,0.19788897481478665,12.21,MIS,MIS,MIS,MIS,2020
2020-04-20,841,6862124,0.14945796634596456,10.32,MIS,BTH,MIS,MIS,2020
2020-02-18,779,6859753,0.2067039113573798,2.32,BTH,ORH,MIS,MIS,2020
2020-03-09,799,10900932,0.26890776343141665,11.13,TRN,BTH,MIS,MIS,2020
2020-02-18,779,13277459,0.18062403684738,14.96,MIS,BTH,MIS,MIS,2020
2020-01-14,744,10894350,0.36940052546192,3.73,MIS,BTH,MIS,MIS,2020
2020-01-06,736,6807914,0.4536618640310092,8.94,MIS,BTH,MIS,MIS,2020
2020-02-10,771,13292042,0.2053060052479291,1.26,MIS,MIS,MIS,MIS,2020
2020-04-23,844,10902912,0.17900829634989215,2.98,BTH,PHI,MIS,MIS,2020
2020-01-05,735,6815372,0.18081490902000577,2.01,MIS,MIS,MIS,MIS,2020
2020-01-18,748,13273471,0.21860535185876845,1.1,BTH,MIS,MIS,MIS,2020
2020-04-09,830,6841975,0.17518634654292473,1.45,MIS,BTH,MIS,MIS,2020
2020-06-27,909,13294776,0.8689028561655268,3.59,MIS,MIS,MIS,MIS,2020
2020-08-10,953,13285360,0.81932093631314,2.7,MIS,BTH,MIS,MIS,2020
2020-10-05,1009,13293685,0.3646913905283628,3.02,MIS,MIS,MIS,MIS,2020
2020-07-21,933,6818354,0.7760834485932944,0.93,MIS,BTH,MIS,MIS,2020
2020-07-13,925,10908491,0.8723817207468036,2.22,TRN,BTH,MIS,MIS,2020
2020-12-25,1090,10910021,0.32353098603483227,3.41,MIS,BTH,MIS,MIS,2020
2020-06-16,898,6842002,0.3025202604226547,2.98,TRN,BTH,MIS,MIS,2020
2020-05-16,867,6827354,0.18463293294188224,3.69,MIS,BTH,MIS,MIS,2020
2020-02-24,785,6857803,0.25439848432917606,1.03,MIS,BTH,MIS,MIS,2020
2020-11-24,1059,6799543,0.17432140076422722,1.68,MIS,MIS,MIS,MIS,2020
2020-09-03,977,6857795,0.7539759008840653,6.55,MIS,MIS,MIS,MIS,2020
2020-09-07,981,13294776,0.2275892316596977,3.59,MIS,MIS,MIS,MIS,2020
2020-02-11,772,10903032,0.2355306656774126,2.03,MIS,ORH,MIS,MIS,2020
2020-07-03,915,6812153,0.4540679915187065,10.5,MIS,BTH,MIS,MIS,2020
2020-04-16,837,10912628,0.17552175601452497,3.87,TRN,BTH,MIS,MIS,2020
2020-08-12,955,6862770,0.783526571265845,1.06,MIS,BTH,MIS,MIS,2020
2020-05-01,852,6780419,0.2186464510072056,1,MIS,MIS,MIS,MIS,2020
2020-12-13,1078,6850474,0.32201737941560055,1.2,MIS,BTH,MIS,MIS,2020
2020-10-25,1029,6798987,0.13764896996838127,0.57,MIS,BDH,MIS,MIS,2020
2020-01-21,751,10910246,0.19846101614706363,2.92,MIS,BTH,MIS,MIS,2020
2020-03-22,812,6860502,0.14959693363417825,8.8,MIS,BTH,MIS,MIS,2020
2020-08-29,972,13287846,0.7456959827439681,5.63,BTH,MIS,MIS,MIS,2020
2020-02-15,776,6780425,0.2871524434812361,0.48,MIS,MIS,MIS,MIS,2020
2020-10-27,1031,6777241,0.5483492316745114,1.96,BTH,TTH,MIS,MIS,2020
2020-03-10,800,6844841,0.21456608925662607,4.72,MIS,BTH,MIS,MIS,2020
2020-04-13,834,13278306,0.1652431733780928,5.69,BTH,MIS,MIS,MIS,2020
2020-08-13,956,6842693,0.6521660825177616,1.64,TRN,SRS,MIS,MIS,2020
2020-12-26,1091,6771494,0.2517534583996772,1.19,MIS,BTH,MIS,MIS,2020
2020-11-15,1050,13284236,0.43004693892205687,2.61,FVL,MIS,MIS,MIS,2020
2020-08-16,959,13272074,0.7920879673657828,1.68,MIS,BTH,MIS,MIS,2020
2020-06-25,907,6774822,0.6239014407270007,1.95,MIS,BTH,MIS,MIS,2020
2020-12-07,1072,6766609,0.2638602920026835,0.81,ORH,MIS,MIS,MIS,2020
2020-02-07,768,6796745,0.2057599991273431,0.63,TRN,BTH,MIS,MIS,2020
2020-08-21,964,13299712,0.4551527930121914,1.95,MIS,BTH,MIS,MIS,2020
2020-02-03,764,6759956,0.17949856362399244,6.6,MIS,BTH,MIS,MIS,2020
2020-04-29,850,13272172,0.17693137279412863,3.18,BTH,MIS,MIS,MIS,2020
2020-09-10,984,6817018,0.3497130177571257,2.32,ORH,MIS,MIS,MIS,2020
2020-06-26,908,10913876,0.14753461690766592,3.07,MIS,BTH,MIS,MIS,2020
2020-03-25,815,6808418,0.2048785781369213,1.33,BTH,MIS,MIS,MIS,2020
2020-02-16,777,6774279,0.23302496069331277,2.68,MIS,BTH,MIS,MIS,2020
2020-10-26,1030,6815553,0.1830756778128479,0.9,MIS,BTH,MIS,MIS,2020
2020-02-20,781,6759136,0.21689907306982473,0.63,MIS,MIS,MIS,MIS,2020
2020-08-06,949,6761498,0.48364675253152106,0.95,BTH,BTH,MIS,MIS,2020
2020-06-27,909,13275901,0.8545679579961983,2.43,MIS,MIS,MIS,MIS,2020
2020-11-12,1047,6807634,0.2277716510654794,0.71,MIS,BTH,MIS,MIS,2020
2020-09-14,988,13276825,0.25753347550525424,8.81,MIS,BTH,MIS,MIS,2020
2020-12-22,1087,13278966,0.31381386685691987,2.54,MIS,BTH,MIS,MIS,2020
2020-03-18,808,6786043,0.2320769926337284,5.06,MIS,MIS,MIS,MIS,2020
2020-11-05,1040,13284750,0.2319712282325924,2.53,MIS,BTH,MIS,MIS,2020
2020-09-27,1001,13287720,0.17674822002206,3.6,MIS,MIS,MIS,MIS,2020
2020-09-19,993,6838230,0.29270416183707004,0.65,MIS,BTH,MIS,MIS,2020
2020-10-29,1033,10894903,0.7135612723108188,1.75,MIE,MIE,MIS,MIS,2020
2020-07-12,924,6804823,0.8711021484634728,1.84,MIS,BTH,MIS,MIS,2020
2020-04-28,849,10900243,0.1489097266716789,2.72,MIS,BTH,MIS,MIS,2020
2020-09-08,982,6861935,0.15827295525723972,1.3,BTH,BTH,MIS,MIS,2020
2020-10-15,1019,6832533,0.3648679785125617,4.33,MIS,BTH,MIS,MIS,2020
2020-03-19,809,6801872,0.23913044455763596,1.28,BTH,BTH,MIS,MIS,2020
2020-02-01,762,13276592,0.19793135425973055,2.18,MIS,BTH,MIS,MIS,2020
2020-04-02,823,6838224,0.26176085003667837,0.74,MIS,BTH,MIS,MIS,2020
2020-04-20,841,6752651,0.3930377058761085,0.93,MIS,BTH,MIS,MIS,2020
2020-09-09,983,10910101,0.4641250492540346,3.98,MIS,BTH,MIS,MIS,2020
2020-04-06,827,6808229,0.17871311318865676,1.77,MIS,BTH,MIS,MIS,2020
2020-12-20,1085,6851119,0.2384255648852242,3.48,MIS,BTH,MIS,MIS,2020
2020-01-10,740,10895658,0.16656639506406734,3.37,MIS,BTH,MIS,MIS,2020
2020-02-15,776,6809080,0.8269633181526108,2.64,MLG,MLG,MIS,MIS,2020
2020-10-25,1029,13299273,0.23411688830234537,1.41,BTH,MIS,MIS,MIS,2020
2020-11-11,1046,6760130,0.17934155811653235,1.34,MIS,BTH,MIS,MIS,2020
2020-07-07,919,10896045,0.6082358805018849,1.81,BTH,BTH,MIS,MIS,2020
2020-04-12,833,10901140,0.7232611848959363,1.81,PPR,BTH,MIS,MIS,2020
2020-10-28,1032,6857956,0.8126303771465685,2.49,MIS,BTH,MIS,MIS,2020
2020-04-29,850,10895651,0.2452888566521719,1.72,MIS,BTH,MIS,MIS,2020
2020-08-08,951,10901621,0.7853162166681191,4.4,MIS,BTH,MIS,MIS,2020
2020-01-13,743,6873618,0.23373186514226937,1.22,BTH,BTH,MIS,MIS,2020
2020-01-29,759,13285700,0.5624293039749175,0.87,MIS,BTH,MIS,MIS,2020
2020-05-14,865,6761722,0.1860037752693647,1.05,TRN,BTH,MIS,MIS,2020
2020-02-17,778,6813745,0.21480351325880545,1.11,MIS,BTH,MIS,MIS,2020
2020-02-03,764,6800994,0.2079087585104117,0.74,MIS,BTH,MIS,MIS,2020
2020-03-23,813,6800901,0.1730223325511831,0.45,BTH,BTH,MIS,MIS,2020
2020-08-07,950,6889444,0.7690403840548817,1.04,MIS,BTH,MIS,MIS,2020
2020-04-20,841,6876418,0.1324578297999358,3.36,MIS,BTH,MIS,MIS,2020
2020-05-31,882,6774344,0.48713865136011,1.03,BTH,ORH,MIS,MIS,2020
2020-08-16,959,6809080,0.4303423514354328,2.64,MLG,MLG,MIS,MIS,2020
2020-06-12,894,6777241,0.15098094776684343,1.96,BTH,TTH,MIS,MIS,2020
2020-06-18,900,13287893,0.31456483874208374,5.93,MIS,BTH,MIS,MIS,2020
2020-08-08,951,6827643,0.7744612952768756,2.93,MIS,MIS,MIS,MIS,2020
2020-08-13,956,13287893,0.7174484219521623,5.93,MIS,BTH,MIS,MIS,2020
2020-09-16,990,6831110,0.6123675337331469,2.22,MIS,BTH,MIS,MIS,2020
